SKOD	ARAC	KATEGORİ	ÜRÜN ADI	DURUM	AÇIKLAMA	Ü1	Ü2	Ü3	TARİH
AB-KO-004	HYUNDAI		ATESLEME BOBINI HYUNDAI ACCENT 1.5 95-00		27301-22050 - 27301-22040 -	S03-113			
AB-KO-005	HYUNDAI-KIA		ATESLEME BOBINI HYUNDAI ACCENT, COUPE, ELENTRA, GETZ, LANTRA, MATRIX, VERNA - KIA CERATO, RIO		27301-26600	S02-203	S02-205		
AB-KO-006	HYUNDAI-KIA		ATESLEME BOBINI HYUNDAI ACCENT ERA, ELENTRA, I20 1.4, 1.6 - KIA RIO II		27301-26640	S02-031			
AB-KO-007	HYUNDAI		ATESLEME BOBINI HYUNDAI TUCSON 1.6 TURBO 2016-...		27301-2B120	S04-037			
AB-KO-008	HYUNDAI		ATESLEME BOBINI TEKLI HYUNDAI SONATA 2.0 16V 99-		27301-38020	S03-075			
AB-KO-009	HYUNDAI-KIA		ATESLEME BOBINI ( KALEM BOBIN ) HYUNDAI i10 - KIA PICANTO		27301-04000	S02-152			
AB-KO-010	HYUNDAI-KIA		ATESLEME BOBINI ( KALEM BOBIN ) HYUNDAI I20, I30 - KIA RIO, PICANTO		27301-03110 - 27301-03200	S02-152			
AB-KO-011	HYUNDAI-KIA		ATESLEME BOBINI ( KALEM BOBIN ) HYUNDAI I20, I30, ACCENT IV 1.4 - 1.6 - KIA PRO CEED, RIO		27301-2B010	S02-152			
AB-KO-012	HYUNDAI-KIA		ATESLEME BOBINI ( KALEM BOBIN ) HYUNDAI i30, ELENTRA - KIA CERATO, PRO CEED, CEED		27301-2B000	S02-152			
AB-KO-013	HYUNDAI-KIA		ATESLEME BOBINI ( KALEM BOBIN ) HYUNDAI iX35, i30, TUCSON - KIA SPORTAGE GDI PENCIL TYP		27301-2B100 - 27301-2B110 -	S02-152			
AB-KO-014	HYUNDAI-KIA		ATESLEME BOBINI ( KALEM BOBIN ) HYUNDAI GENESIS HB 08, SONATA V 05 - KIA CARENS, SORENTO		27301-3C000	S02-031			
AB-JA-023	MITSUBISHI		ATESLEME BOBINI ( KALEM BOBIN ) MITSUBISHI CARISMA 1,6 96>		MD362907 - MD325048 - MD360384	S03-076			
AB-JA-024	MAZDA		ATESLEME BOBINI MAZDA 626 IV HATCHBACK 2.5 24V ( 94-97 ), MX-6 2.5i 24V ( 94-97 )		3974598 - H3T03071A -				
AB-JA-025	MITSUBISHI		ATEŞLEME BOBİNİ MITSUBISHI COLT VI 1.3, 1.5		45014616 MN195452 - MN195616 -				
AB-JA-026	MAZDA-MITSUBISHI		ATEŞLEME BOBİNİ MAZDA 323, 626, MX-6 - MITSUBISHI COLT, LANCER		CF-13 H3T022 - KLY1-18-V80 -				
AB-JA-027	MAZDA-MITSUBISHI		ATESLEME BOBINI MAZDA 323 - MITSUBISHI COLT, LANCER		H3T0397				
AB-JA-028	MITSUBISHI		ATEŞLEME BOBİNİ MITSUBISHI LANCER VII 03-13 - 1.3, 1.6		IG-361710 MD361710 - MD362903	S03-076			
AB-JA-029	MAZDA		ATESLEME BOBINI MAZDA 2, 3, 6, CX-3, CX-5		PE20-18-100-A PE01-18-100-A PE20-18-100	S04-031			
AB-JA-030	MAZDA		ATESLEME BOBINI MAZDA 323 90-95		G601-18-100 - G601-18-10X - G602-18-10X	S02-138	S02-140		
AB-JA-031	MAZDA		ATESLEME BOBINI MAZDA 323 1998>		ZZY1-18-100 - ZL01-18-100A - ZL01-18-100B	S03-076			
AB-JA-032	SUZUKI-MAZDA		ATESLEME BOBINI SUZUKI SWIFT 1.3 92-01 - MAZDA 323 III, 626 III		33410-64B10 - E5D318100B - JF0118100B				
AB-JA-033	MAZDA		ATESLEME BOBINI MAZDA 2, 3 DE, BK, BL		ZJ2018100 - ZJ2018100A -	S03-076			
AB-JA-034	SUZUKI-DAIHATSU		ATESLEME BOBINI SUZUKI DAIHATSU 3 PIN		29700-6020				
AB-JA-035	SUZUKI		ATEŞLEME BOBİNİ SUZUKI GRAND VITARA 2 PİN		20150 33410-77E10 / 33410-77E11 / 20150	S02-228			
AB-JA-036	SUZUKI-MITSUBISHI		ATESLEME BOBINI ( KALEM BOBIN ) SUZUKI SWIFT - MITSUBISHI CARISMA, LANCER, COLT		099700048 - 88921403 - E529A 33400-65G00 - 33400-65G01 - 33410-77E01	S03-076			
AB-JA-037	SUZUKI		ATESLEME BOBINI SUZUKI SWIFT, VITARA		33400-66D10	S03-076			
AB-JA-038	SUZUKI		ATEŞLEME BOBİNİ SUZUKI SPLASH, GRAND VITARA		45021682 33400-51K60 - 33400-68K20 - 45021682	S03-072			
AB-JA-039	SUZUKI		ATEŞLEME BOBİNİ SUZUKİ SWIFT, GRAND VITARA II		33400-65J00 - 45021065	S03-072			
AB-JA-040	SUZUKI		ATEŞLEME BOBİNİ SUZUKI CARRY, SWIFT		33400-65G00 - 33400-65G01 - 33410-77E01	S03-076			
AB-FI-017	LADA		ATESLEME BOBINI LADA KALINA, SAMARA		21120-3705010 - 2112-3705010-13 - 2112-3705010-10	S03-001			
AB-LU-016	JEEP		ATESLEME BOBINI ( KALEM BOBİN ) JEEP CHEROKEE I, II, III, COMMANDER		56028138AE	S03-078			
AB-LU-017	JAGUAR		ATEŞLEME BOBİNİ JAGUAR S-TYPE II ( X200 ), X-TYPE I ( X400 ), XF I ( X250 ), XJ ( X350, X358 )		GN10327-12B1 C2S11480 - XR822478 - C2S42673	S04-028			
AB-UN-001	VOLVO		ATESLEME BOBINI VOLVO C70, S60, S70, S80, V70, XC70, XC90		30713416	S04-001			
AB-UN-002	SUBARU		ATESLEME BOBINI SUBARU IMPREZA, LEGACY, OUTBACK 4 PIN 01-06		22433-AA410	S04-029			
AB-UN-003	DAIHATSU		ATESLEME BOBINI DAIHATSU TERIOS		19500-87101 - 1950087101 - 1950087101000	S03-072			
AB-UN-004	VOLVO		ATESLEME BOBINI VOLVO S40, V40		1275602				
AB-UN-005	JEEP		ATESLEME BOBINI GRAND CHEROKEE 5.2, 4.0		4751253 - 5252577 - 5234210				
AB-UN-006	DAIHATSU		ATEŞLEME BOBİNİ DAIHATSU SIRION, TERIOS, MATERIA		19070-B1020	S04-028			
AB-UN-007	DAIHATSU		ATEŞLEME BOBİNİ DAIHATSU SIRION, TERIOS		45039130 90048-52130 - 90048-52129	S03-045			
