SKOD	ARAC	KATEGORİ	ÜRÜN ADI	DURUM	AÇIKLAMA	Ü1	Ü2	Ü3	TARİH
KS-FI-054	FIAT	kilit motorlari	KAPI KILIDI FIAT DUCATO - PEUGEOT BOXER - CITROEN JUMPER 97-06 SURGULU SAG	YENİ	*** SÜRGÜLÜ SAĞ				18.08.2025
KS-FI-055	FIAT	kilit motorlari	BAGAJ KİLİDİ FIAT DOBLO III 2010-->						16.11.2021
KS-FI-056	FIAT	kilit motorlari	BAGAJ KİLİDİ MOTORLU ALFA GIULIETTA & FIAT EGEA SEDAN & OPEL ASTRA K / CORSA D - E / MERİVA B						16.11.2021
KS-PS-001	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK PEUGEOT P106 & P306						16.11.2021
KS-PS-002	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT 106 1997-2004						05.06.2024
KS-PS-003	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT PARTNER 2010-->  P1007 P407 CİTROEN C2 C3 C4 C5		KONTAK				16.11.2021
KS-PS-004	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI KOMPLE PEUGEOT PARTNER 2010-->  P1007 P407 CİTROEN C2 C3 C4 C5		SET / KONTAK-KAPI-DEPO				05.06.2024
KS-PS-005	PEUGEOT	komple kontaklar govdeler	KONTAK SETİ CITROEN BERLİNGO / PEUGEOT PARTNER  *** KONTAK +  4 AD KAPI ŞİFRE		KONTAK + KİLİT SETİ				05.06.2024
KS-PS-006	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT PARTNER & CITROEN BERLINGO / SCUDO / JUMPY / EXPRET						28.07.2023
KS-PS-007	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT P206 (1 KUMANDALI BOŞ  + 1 KUMANDASIZ ANAHTAR )			KS-PS-037			21.03.2022
KS-PS-008	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT P206  ( 2 DÜZ ANAHTAR )			KS-PS-037			28.07.2023
KS-PS-009	PEUGEOT	komple kontaklar govdeler	KONTAK SETİ PEUGEOT 206 1998-2006		KONTAK SETİ				05.06.2024
KS-PS-010	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI CITROEN BERLINGO / C3 & PEUGEOT PARTNER YM. 2003-2009						05.06.2024
KS-PS-011	PEUGEOT	komple kontaklar govdeler	KONTAK SETİ PEUGEOT PARTNER 02-08 BERLİNGO   (  KONTAK + 5 ŞİFRE +  DEPO KAPAK )		KOMPLE SET - SİMPLEX				28.07.2023
KS-PS-012	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI CITROEN BERLINGO / PEUGEOT PARTNER						05.06.2024
KS-PS-013	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK PEUGEOT P206			KS-PS-035			30.09.2022
KS-PS-014	PEUGEOT	komple kontaklar govdeler	KONTAK SETİ PEUGEOT P206  ---- **** KONTAK + 2 ŞİFRE + DEPO KAPAK						05.06.2024
KS-PS-015	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK PEUGEOT P307        *** 2 ANAHTARLI   *** TERMİK BOYU 66 CM ***						28.07.2023
KS-PS-016	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK + SETİ CITROEN C2 / C3 *** KONTAK + 2 ÖN KAPI + TORPİDO + BAGAJ + 4 ANAHTAR  *** TERMİK BOYU 58 CM ***		KOMPLE SET				11.01.2023
KS-PS-017	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK CITROEN C2 / C3 *** 2 ANAHTARLI  *** TERMİK BOYU 58 CM ***		TEK KONTAK				28.07.2023
KS-PS-018	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT 207 2008->, 308 07-13, 3008, 5008 2010-> CITROEN C4/C4 PICASSO 2011->, C5 2008->		3 FİŞLİ				11.01.2023
KS-PS-019	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK OPEL CROSSLAND & PEUGEOT 208 2012-, 2008 2013-,301 - 308 2013-, 3008 2016--> & CITROEN C4 2010--> C-elize		KUMANDALI				05.06.2024
KS-PS-020	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT P306 1993-1997		2 SOKETLİ				05.06.2024
KS-PS-021	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT P406 1999 - 2004   *** TERMİK BOYU 46 CM ***		5 KABLOLU				12.05.2023
KS-PS-022	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT P406 ESKİ MODEL		*** 6 KABLOLU / 57-1205 TERMİKLİ				29.04.2025
KS-PS-023	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT P406		*** 6 KABLOLU	KS-PS-035			05.12.2024
KS-PS-024	PEUGEOT	kilit sifre setleri	ÖN KAPI KİLİT ŞİFRE TAKIMI ( R / L ) ( 2 ŞİFRE + 2 ANAHTAR ) PEUGEOT 306						16.11.2021
KS-PS-025	PEUGEOT	kilit sifre setleri	SOL ÖN KAPI KİLİT ŞİFRESİ CITROEN C2 - C3  *** TEK ANAHTARLI		TEK ANAHTARLI				16.11.2021
KS-PS-026	PEUGEOT	kilit sifre setleri	ÖN KAPI KİLİT ŞİFRE TAKIMI ( 2 Lİ SET ) CITROEN BERLİNGO XSARA & PEUGEOT PARTNER						16.11.2021
KS-PS-027	PEUGEOT	kilit sifre setleri	ÖN KAPI KİLİT ŞİFRE TAKIMI ( 2 Lİ SET ) CITROEN BERLİNGO XSARA & PEUGEOT PARTNER						05.06.2024
KS-PS-028	PEUGEOT	kilit sifre setleri	SOL ÖN KAPI ŞİFRESİ PEUGEOT P307						05.06.2024
KS-PS-029	PEUGEOT	kilit sifre setleri	SOL ÖN KAPI ŞİFRESİ CITROEN C4 / PEUGEOT P407						05.06.2024
KS-PS-030	PEUGEOT	kilit sifre setleri	SOL ÖN KAPI ŞİFRESİ CITROEN C5 / PEUGEOT P207 - P208 - P2008 - P308						05.06.2024
KS-PS-031	PEUGEOT	kontak antenleri	KONTAK ANTENİ PEUGEOT PARTNER TEPEE - P301 / CITROEN C-ELYSEE		*** IMMOBILIZER ANTENİ				17.01.2025
KS-PS-032	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT PARTNER 2010-->  P1007 P407 CİTROEN C2 C3 C4 C5		Y MODEL				05.06.2024
KS-PS-033	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT P208 2012 /  P2008 2013 /  P308 I 2007-2014  / P308 II 2013- /  EXPERT 2016- CITROEN C3/C4 I MODEL		I MODEL				05.06.2024
KS-PS-034	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT 106 405 ****TERMİK BOYU 34 CM						16.11.2021
KS-PS-035	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT PARTNER & P206 - P406 - XSARA - PİCASSO		6 KABLOLU				27.08.2022
KS-PS-036	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ CITROEN BERLINGO  & C3  PEUGEOT PARTNER YM. 2003-2009		SİMPLEX KON. TERMİĞİ				27.07.2023
KS-PS-037	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT PARTNER & P206  ( TOPLAM BOY 58 CM  )		5 KABLOLU				27.08.2022
KS-PS-038	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT P206						05.06.2024
KS-PS-039	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT PARTNER & P206  ***** TERMİK BOYU 81 CM		4 KABLOLU				27.08.2022
KS-PS-040	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT P406						05.12.2024
KS-PS-041	PEUGEOT	depo kapagi	YAKIT DEPO KAPAĞI PEUGEOT PARTNER - CITROEN BERLINGO						13.04.2023
KS-PS-042	PEUGEOT	depo kapagi	YAKIT DEPO KAPAĞI ***KİLİTLİ PEUGEOT 206						13.04.2023
KS-PS-043	PEUGEOT	kilit motorlari	KAPI KİLİT MOTORU PSA PARTNER / P106 / P306						16.11.2021
KS-PS-044	PEUGEOT	kilit motorlari	BAGAJ KONDAKTÖR ANAHTARI PEUGEOT PARTNER-CITROEN BERLINGO-C4-PICASSO	YOLDA					28.07.2022
KS-PS-045	PEUGEOT	kilit motorlari	BAGAJ AÇMA BUTONU PEUGEOT 207 - 307 - PARTNER & CITROEN C4 - BERLİNGO						27.08.2025
KS-PS-046	PEUGEOT	kilit motorlari	BAGAJ KONTAKTÖR ANAHTARI PEUGEOT P206 - P207 - P307 - P308 - P407 -  PARTNER & CITROEN C3 - C4 - XSARA - BERLİNGO	YOLDA					23.02.2023
KS-PS-047	PEUGEOT	kilit motorlari	BAGAJ AÇMA BUTONU PEUGEOT 207 - 307 - PARTNER & CITROEN C3 - C4 - BERLİNGO	YENİ					27.08.2025
KS-PS-048	PEUGEOT	kilit motorlari	KAPI KİLİDİ PEUGEOT PARTNER *** ÖN SAĞ	YENİ					30.11.2024
KS-PS-049	PEUGEOT	kilit motorlari	BAGAJ KİLİDİ PEUGEOT 307 HB - CC  / 206 SW &  CITROEN C3 C5 XSARA	YENİ					19.02.2025
KS-GM-001	OPEL	komple kontaklar govdeler	KONTAK GÖVDESİ ASTRA  / CORSA / KADETT / VECTRA A / ASCONA		GÖVDE				16.11.2021
KS-GM-002	OPEL	komple kontaklar govdeler	KONTAK SETİ ASTRA  / CORSA / KADETT / VECTRA A / ASCONA	YENİ	GÖVDE + GÖBEK (PANTOG.) + TERMİK				23.12.2023
KS-GM-003	OPEL	komple kontaklar govdeler	KONTAK SETİ ASTRA  / CORSA / KADETT / VECTRA A / ASCONA		*** PANTOGRAFLI / SET	KS-GM-001	KS-GM-016	KS-GM-010	05.12.2024
KS-GM-004	OPEL	komple kontaklar govdeler	KONTAK SETİ ASTRA  / CORSA / KADETT / VECTRA A / ASCONA		*** YALE / SET	KS-GM-001	KS-GM-016	KS-GM-008	05.12.2024
KS-GM-005	OPEL	komple kontaklar govdeler	KONTAK GÖVDESİ OPEL VECTRA-ASTRA		GÖVDE				23.11.2022
KS-GM-006	OPEL	komple kontaklar govdeler	KONTAK SETİ OPEL VECTRA-ASTRA		*** PANTOGREFLI / SET	KS-GM-005	KS-GM-016	KS-GM-010	05.12.2024
KS-GM-007	OPEL	komple kontaklar govdeler	KONTAK SETİ OPEL VECTRA-ASTRA		*** YALE / SET	KS-GM-005	KS-GM-016	KS-GM-008	05.12.2024
KS-GM-008	OPEL	kilit sifre setleri	KONTAK ŞİFRESİ ASTRA F / COMBO B / CORSA A/B		TERS KANAL YALE ANAHTAR				16.11.2021
KS-GM-009	OPEL	kilit sifre setleri	KONTAK ŞİFRESİ ASTRA F 91-92 / CORSA		** YALE ** KARE ANAHTARLI				18.08.2021
KS-GM-010	OPEL	kilit sifre setleri	KONTAK ŞİFRESİ  ASTRA G / VECTRA A-B		PANTOGRAFLI				16.11.2021
KS-GM-011	OPEL	kilit sifre setleri	KONTAK ŞİFRESİ ASTRA F / COMBO B / CORSA A-B		YALE				16.11.2021
KS-GM-012	OPEL	kilit sifre setleri	KAPI KİLİT ŞİFRESİ OPEL ASTRA F						20.12.2021
KS-GM-013	OPEL	kilit sifre setleri	KAPI KİLİT ŞİFRESİ OPEL CORSA A						22.09.2022
KS-GM-014	OPEL	kilit sifre setleri	KAPI KİLİT ŞİFRESİ OPEL VECTRA A / OMEGA A						24.10.2022
KS-GM-015	OPEL	kilit sifre setleri	KONTAK ŞİFRESİ  ASTRA G CLASSIC / VECTRA C / MOKKA  & CRUZE						17.03.2023
KS-GM-016	OPEL	termikler terminaller	KONTAK TERMİĞİ ASTRA F / COMBO / CORSA A-B / VECTRA A		SİYAH				16.11.2021
KS-GM-017	OPEL	termikler terminaller	KONTAK TERMİĞİ OPEL ASTRA F / CORSA B						16.11.2021
KS-GM-018	OPEL	termikler terminaller	KONTAK TERMİĞİ OPEL ASTRA F / COMBO / CORSA B / TIGRA / VECTRA B						16.11.2021
KS-GM-019	OPEL	termikler terminaller	KONTAK TERMİĞİ ASTRA F / COMBO / CORSA B / TIGRA / VECTRA B		OTOMATİK VİTESLİ				23.01.2024
KS-GM-020	OPEL	termikler terminaller	KONTAK TERMİĞİ OPEL COMBO C - CORSA C - MERIVA A						16.11.2021
KS-GM-021	OPEL	termikler terminaller	KONTAK TERMİGİ OPEL ASTRA G - AGILA A - ZAFIRA A						16.11.2021
KS-GM-022	OPEL	termikler terminaller	KONTAK TERMİĞİ ASTRA J / INSIGNIA / MERIVA B / CRUZE						10.06.2022
KS-GM-023	OPEL	kilit motorlari	DEPO KAPAK AÇMA MOTORU OPEL VECTRA C						16.11.2021
KS-GM-024	OPEL	kilit motorlari	BAGAJ AÇMA BUTONU OPEL INSIGNIA						18.08.2021
KS-GM-025	OPEL	kilit motorlari	DEPO KAPAK AÇMA MOTORU OPEL ASTRA H-CORSA C						16.11.2021
KS-GM-026	OPEL	kilit motorlari	KAPI KİLİT MOTORU >> ÖN SOL << OPEL VECTRA A - ASTRA F - CORSA B		SOL ÖN				16.11.2021
KS-GM-027	OPEL	kilit motorlari	KAPI KİLİT MOTORU >> ÖN SAĞ << OPEL VECTRA A ASTRA F		SAĞ ÖN				16.11.2021
KS-GM-028	OPEL	kilit motorlari	KAPI KİLİT MOTORU >> ARKA SOL << OPEL VECTRA A ASTRA F		SOL ARKA				16.11.2021
KS-GM-029	OPEL	kilit motorlari	KAPI KİLİT MOTORU >> ARKA SAĞ << OPEL VECTRA A ASTRA F		SAĞ ARKA				16.11.2021
KS-GM-030	OPEL	kilit motorlari	DEPO KAPAK AÇMA MOTORU OPEL CORSA D / E / ASTRA H HB						16.11.2021
KS-GM-031	OPEL	kilit motorlari	BAGAJ AÇMA BUTONU OPEL ASTRA H						07.02.2022
KS-GM-032	OPEL	kilit motorlari	YAKIT DEPO KİLİT MOTORU OPEL INSIGNIA 2009-- ASTRA J						23.11.2022
KS-GM-033	OPEL	kilit motorlari	DEPO KAPAK MOTORU OPEL ASTRA G HB - CORSA						01.08.2024
KS-GM-034	OPEL	kilit motorlari	DEPO KAPAK MOTORU OPEL ASTRA G / ZAFIRA A / VECTRA C						01.08.2024
KS-GM-035	OPEL	kilit motorlari	BAGAJ KİLİT MOTORU OPEL ASTRA G - ZAFIRA						01.08.2024
KS-GM-036	OPEL	kilit motorlari	DEPO KAPAK MOTORU OPEL ASTRA G	YENİ					18.08.2025
KS-GM-037	OPEL	kilit motorlari	BAGAJ KİLİT MOTORU OPEL ASTRA G / OMEGA B / TIGRA VECTRA B / ZAFIRA A	YENİ					18.08.2025
KS-GM-038	OPEL	kilit motorlari	BAGAJ AÇMA BUTONU OPEL VECTRA C - SIGNUM	YENİ					01.09.2025
KS-GM-039	OPEL	kilit motorlari	BAGAJ AÇMA BUTONU OPEL INSIGNIA A						01.09.2025
KS-GM-040	CHEVROLET	kilit sifre setleri	KONTAK ŞİFRESİ CHEVROLET LACETTİ / AVEO & DAEWOO LANOS / NUBIRA						26.07.2023
KS-GM-041	CHEVROLET	kilit sifre setleri	KONTAK SETİ  CHEVROLET AVEO		KOMPLE SET				26.07.2023
KS-GM-042	CHEVROLET	kilit sifre setleri	KONTAK SETİ CHEVROLET AVEO 2004-2008		KOMPLE SET				26.07.2023
KS-GM-043	CHEVROLET	kilit sifre setleri	KAPI KİLİT ŞİFRE TAKIMI CHEVROLET / DAEWOO / LACETTI & OPEL ASTRA						27.07.2023
KS-GM-044	CHEVROLET	termikler terminaller	KONTAK TERMİĞİ CHEVROLET AVEO - CAPTIVA						16.11.2021
KS-GM-045	CHEVROLET	termikler terminaller	KONTAK TERMİĞİ AVEO KALOS / LACETTİ / REZZO / NUBIRA / LANOS						16.11.2021
KS-GM-046	CHEVROLET	termikler terminaller	KONTAK TERMİĞİ CHEVROLET MATIZ & TATA						27.07.2023
KS-GM-047	CHEVROLET	kilit motorlari	BAGAJ AÇMA BUTONU + PLAKA LAMBASI CHEVROLET CRUZE 09--						30.05.2024
KS-VA-001	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ CADDY II - POLO - POLO III CLASSIC - SEAT CORDOBA - IBIZA II						29.07.2023
KS-VA-002	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ VW BORA / GOLF IV / PASSAT *** OTOM VİTESLİ		OTOMATİK VİTESLİ				09.08.2023
KS-VA-003	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ VW BORA / GOLF IV / PASSAT  *** MANUEL VİTESLİ		MANUEL VİTESLİ				09.08.2023
KS-VA-004	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK GOLF IV / BORA / POLO IV / PASSAT / T5 / FABIA  / OCTAVIA		OTOMATİK VİTESLİ  ---  GÖVDE  +  TERMİK	KS-VA-002	KS-VA-059		16.11.2021
KS-VA-005	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW T5 & ROOMSTER / FABİA II & IBIZA IV		OTOMATİK VİTESLİ  ---  GÖVDE  +  TERMİK	KS-VA-002	KS-VA-062		31.08.2023
KS-VA-006	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW T5 & ROOMSTER / FABİA II & IBIZA IV		*** MANUEL VİTESLİ / *** TEK GÖVDE	KS-VA-003	KS-VA-062		21.12.2024
KS-VA-007	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK GOLF IV / BORA / POLO IV / PASSAT / T5 / FABIA / OCTAVIA		*** MANUEL VİTESLİ / *** TEK GÖVDE	KS-VA-003	KS-VA-059		21.12.2024
KS-VA-008	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ VW CADDY / GOLF  / JETTA  / TIGUAN  / SEAT LEON & SKODA OCTAVIA  & AUDI A3		TEK GÖVDE				27.08.2022
KS-VA-009	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW CADDY III/IV-GOLF V/VI/VII-JETTA ( MK5-MK6 ) -TIGUAN II-SEAT-AUDI		GÖVDE + TERMİK	KS-VA-064	KS-VA-008		21.06.2023
KS-VA-010	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK (KABLOLU) VW CADDY III/IV-GOLF V/VI/VII-JETTA ( MK5-MK6 ) -TIGUAN II-SEAT-AUDI			KS-VA-008	KS-VA-065		12.12.2024
KS-VA-011	VOLKSWAGEN	komple kontaklar govdeler	KONTAK SETİ VW CADDY III/IV-GOLF V/VI/VII-JETTA ( MK5-MK6 ) -TIGUAN II-SEAT-AUDI			KS-VA-064	KS-VA-008	KS-VA-035	20.04.2024
KS-VA-012	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW GOLF VII ( 12-17 ) -TIGUAN ( 17> ) -A3-LEON III-SUPERB III-OCTAVIA III		GÖVDE + TERMİK	KS-VA-067	KS-VA-008		04.07.2023
KS-VA-013	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW GOLF VII ( 12-17 ) -TIGUAN ( 17> ) -A3-LEON III-SUPERB III-OCTAVIA III		KOMPLE SET / TERMİK KABLOSUZ	KS-VA-067	KS-VA-008	KS-VA-035	03.08.2024
KS-VA-014	VOLKSWAGEN	komple kontaklar govdeler	KONTAK SETİ VW GOLF VII ( 12-17 ) -TIGUAN ( 17> ) -A3-LEON III-SUPERB III-OCTAVIA III		GÖVDE + TERMİK		KS-VA-008		04.07.2023
KS-VA-015	VOLKSWAGEN	komple kontaklar govdeler	KONTAK SETİ VW GOLF VII ( 12-17 ) -TIGUAN ( 17> ) -A3-LEON III-SUPERB III-OCTAVIA III		KOMPLE SET / TERMİK KABLOLU - OEM		KS-VA-008	KS-VA-035	03.08.2024
KS-VA-016	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW CADDY III/IV-GOLF V/VI/VII-JETTA ( MK5-MK6 ) -TIGUAN II-SEAT-AUDI		GÖVDE + TERMİK	KS-VA-068	KS-VA-008		21.06.2023
KS-VA-017	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDE + TERMİK GOLF VII - T-ROC - TIGUAN - CRAFTER & OCTAVIA III - SUPERB III - FABIA III  & ATECA - IBIZA V		*** 5 FİŞLİ	KS-VA-008	KS-VA-070		05.12.2024
KS-VA-018	VOLKSWAGEN	komple kontaklar govdeler	KONTAK SETİ VW BORA / T5				KS-VA-036		13.12.2024
KS-VA-019	VOLKSWAGEN	komple kontaklar govdeler	KONTAK ANAHTARI MERCEDES  VITO ( 96-03 ) -SPRINTER ( 95-06 ) - VW VOLT LT 35 / 46 ( 95-06 )						29.07.2023
KS-VA-020	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VOLKSWAGEN BORA 1998-2005  POLO VI 2009-2017   ***OTOMATİK VİTES 571510		OTOMATİK VİTESLİ ARAÇLAR				16.11.2021
KS-VA-021	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ VW BORA 1998-2005 / POLO VI 2009-2017 / AMAROK	YENİ	OTOMATİK VİTES  TERMİKSİZ				05.11.2024
KS-VA-022	VOLKSWAGEN	komple kontaklar govdeler	KONTAK SETİ VW BORA 1998-2005 / POLO VI 2009-2017 / AMAROK		*** OTOMATİK VİTESLİ ARAÇLAR / TERMİKLİ	KS-VA-021	KS-VA-062		08.02.2025
KS-VA-023	VOLKSWAGEN	komple kontaklar govdeler	KONTAK SETİ VW BORA 1998-2005 / POLO VI 2009-2017 / AMAROK		*** OTOMATİK VİTESLİ ARAÇLAR / *** KOMPLE SET	KS-VA-021	KS-VA-062	KS-VA-035	13.12.2024
KS-VA-024	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ GOLF VI VII 08-- JETTA IV 12-- /  A1 10-- A3 12--  Q2 11-- / FABİA 14-- KODIAQ 17-- / LEON 12-- ATEGA 16--		TEK GÖVDE				27.08.2022
KS-VA-025	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW CADDY V GOLF VII & AUDI A1 & SKODA KAMIQ OCTAVIA & SEAT ARONA LEON		GÖVDE + TERMİK / TERMİK NO 57-1521		KS-VA-024		06.07.2023
KS-VA-026	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW CADDY V GOLF VII & AUDI A1 & SKODA KAMIQ OCTAVIA & SEAT ARONA LEON		***SET	KS-VA-024		KS-VA-035	08.02.2025
KS-VA-027	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK GOLF VI-VII 2008- JETTA IV 2011- / A1 2010- A3 2012- Q2 2011- / FABIA 2014- Q2 2016- KODIAQ 2017-		GÖVDE + TERMİK	KS-VA-072	KS-VA-024		18.04.2022
KS-VA-028	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK  ATECA / KARDOQ - KODIAQ - OCTAVIA III / CRAFTER - GOLF VII - T-ROC - TIGUAN - TOURAN			KS-VA-024	KS-VA-074		05.12.2024
KS-VA-029	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK POLO 2014-->> & IBIZA IV / TOLEDE IV  2015-->  FABIA / RAPİD 2014-->			KS-VA-024	KS-VA-073		05.12.2024
KS-VA-030	VOLKSWAGEN	kilit sifre setleri	KONTAK GÖBEĞİ VOLKSWAGEN POLO / GOLF / JETTA  / T4 / CORDOBA / İBİZA / TOLEDO		PANTOGRAF				05.06.2024
KS-VA-031	VOLKSWAGEN	kilit sifre setleri	KONTAK ŞİFRESİ VW GOLF / JETTA / T4 / PASSAT / POLO / CADDY 1988-2003		ESKİ MODEL				01.03.2023
KS-VA-032	VOLKSWAGEN	kilit sifre setleri	KONTAK ŞİFRESİ ** EM ** AUDI 100 - 80 - 90 - COUPE		ESKİ MODEL ---- KARE ANAHTARLI				01.03.2023
KS-VA-033	VOLKSWAGEN	kilit sifre setleri	KONTAK ŞİFRESİ VW GOLF / JETTA / T4 / PASSAT / POLO / CADDY 1988-2003						05.06.2024
KS-VA-034	VOLKSWAGEN	kilit sifre setleri	KONTAK ŞİFRESİ  MERCEDES  VITO ( 96-03 ) -SPRINTER ( 95-06 ) - VW VOLT LT 35 / 46 ( 95-06 )						31.07.2023
KS-VA-035	VOLKSWAGEN	kilit sifre setleri	KONTAK GÖBEĞİ VW JETTA, AMAROK, TIGUAN, TOUAREG, GOLF, NEW BEETLE						26.11.2022
KS-VA-036	VOLKSWAGEN	kilit sifre setleri	KONTAK GÖBEĞİ VW CADDY III - GOLF V - JETTA III - TOURAN						23.05.2023
KS-VA-037	VOLKSWAGEN	kilit sifre setleri	KONTAK GÖBEĞİ VW BORA - GOLF IV - NEW BEETLE - PASSAT - POLO						23.05.2023
KS-VA-038	VOLKSWAGEN	kilit sifre setleri	KONTAK GÖBEĞİ VW PASSAT - TIGUAN - SANTANA - LAMUNDO - LAVIDA						23.05.2023
KS-VA-039	VOLKSWAGEN	kilit sifre setleri	KAPI KİLİT SİLİNDİRİ (ŞİFRESİ) MERCEDES-BENZ AXOR & SPRINTER & VİTO / VW VOLT LT35		YALE				24.10.2022
KS-VA-040	VOLKSWAGEN	kilit sifre setleri	ÖN DIŞ KAPI KOLU SAĞ-SOL / ARKA BAGAJ LT35-VOLT & SPRINTER 1995-2006 - ATEGO - AXOR  ***SİLİNDİRLİ		KAPI KOLU + GÖBEK				06.02.2024
KS-VA-041	VOLKSWAGEN	kilit sifre setleri	SÜRGÜLÜ KAPI KOLU VW LT35 & M.BENZ SPRINTER						11.07.2024
KS-VA-042	VOLKSWAGEN	kilit sifre setleri	KAPI KİLİT ŞİFRESİ TAMİR TAKIMI VW GOLF III / POLO III / POLO CLASSİC		TAMİR TAKIMI				16.11.2021
KS-VA-043	VOLKSWAGEN	kilit sifre setleri	ÖN DIŞ KAPI AÇMA KOLU VOLKSWAGEN POLO 94-99 *** SAĞ-SOL *** SİLİNDİRLİ		KAPI KOLU + GÖBEK				06.02.2024
KS-VA-044	VOLKSWAGEN	kilit sifre setleri	SOL KAPI GÖBEĞİ VOLKSWAGEN POLO IV						23.06.2025
KS-VA-045	VOLKSWAGEN	kilit sifre setleri	SAĞ KAPI GÖBEĞİ VOLKSWAGEN POLO IV						07.05.2025
KS-VA-046	VOLKSWAGEN	kilit sifre setleri	SOL KAPI GÖBEĞİ VOLKSWAGEN  GOLF VI - BORA  (1997 - 2005 )		SOL				16.04.2024
KS-VA-047	VOLKSWAGEN	kilit sifre setleri	KAPI GÖBEĞİ TAKIMI VOLKSWAGEN  GOLF VI - BORA  (1997 - 2005 )		SAĞ / SOL SET				19.04.2024
KS-VA-048	VOLKSWAGEN	kilit sifre setleri	SOL KAPI GÖBEĞİ VOLKSWAGEN  PASSAT B5 - B5.5 ( 1996 - 2005 )		SOL				16.04.2024
KS-VA-049	VOLKSWAGEN	kilit sifre setleri	KAPI GÖBEĞİ TAKIMI VOLKSWAGEN  PASSAT B5 - B5.5 ( 1996 - 2005 )		SAĞ / SOL SET				19.04.2024
KS-VA-050	VOLKSWAGEN	kilit sifre setleri	BAGAJ KİLİDİ VOLKSWAGEN GOLF IV ( 1997 - 2005 ) - LUPO - SEAT AROSA		BAGAJ				16.04.2024
KS-VA-051	VOLKSWAGEN	kilit sifre setleri	DIŞ BAGAJ KİLİDİ VOLKSWAGEN GOLF III  92-98 / POLO CLASSIC 96-00  ( ŞİFRELİ )						16.07.2024
