SKOD	ARAC	KATEGORİ	ÜRÜN ADI	DURUM	AÇIKLAMA	Ü1	Ü2	Ü3	TARİH
S02-166	RENAULT   OPEL     NISSAN	02 PİN	RENAULT /OPEL / DACIA / NISSAN PARK-SARJ SOKETI SIYAH ( 2 PIN )		2022 2K022 5508A 2S177 2022 2K022				
S02-167	RENAULT   OPEL     NISSAN	02 PİN	RENAULT /OPEL / DACIA / NİSSAN PARK-SARJ SOKETI GRI ( 2 PIN )		2022B 2K022B 5508B 2S175 2022B 2K022B				
S02-168	RENAULT   OPEL     NISSAN	02 PİN	RENAULT /OPEL / DACIA / NISSAN PARTİKÜL FİLTRE SENSÖRÜ SOKETİ KAHVERENGİ (2 PİN)		2022A 2K022A				
S02-169	RENAULT   OPEL     NISSAN	02 PİN	RENAULT /OPEL / DACIA / NISSAN PARK-SARJ SOKETI ***KARŞILIĞI SIYAH ( 2 PIN )		2022E				
S02-170		02 PİN	JAPON SOKET ( 2 PIN )		2042A 2K042 2058 2S106 2K042				
S02-171		02 PİN	JAPON SOKET ( 2 PIN )		2042C 2K042B				
S02-172		02 PİN	JAPON SOKET ( 2 PIN )		2042 2S107 2042 2K042				
S02-173		02 PİN	JAPON TIPI SOKET ( 2 PIN )		2046 2K046 2046 2S124 2046 2K046				
S02-174	FORD	02 PİN	FORD BALATA -ABS SENSOR SOKETI ( 2 PIN )		2003 2K003 5630 2S078 2003 2K003				
S02-175	FORD	02 PİN	FORD BALATA-ABS SENSOR SOKETI KARSILIGI ( 2 PIN )		2003E 2K003E 5631 2S079 2003E 2K003E				
S02-176	FIAT  OPEL	02 PİN	DELPHI SOKET ( 2 PIN )		2014				
S02-177	RENAULT	02 PİN	RENAULT  KLIMA KOMPRESOR SOKETI ( 2 PIN )		2029 2K029 5519 2S057 2029 2K029				
S02-178		02 PİN	KLIMA KOMPRESOR SOKETI ( 2 PIN )						
S02-179	TOYOTA      PMC	02 PİN	JAPON - TOYOTA SU POMPA SOKETI ( 2 PIN )		2028 2K028 2S037 2028 2K028				
S02-180	PMC	02 PİN	YAKIT POMPA SOKETI ( 2 PIN )						
S02-181	PMC	02 PİN	YAKIT POMPA SOKETI ( 2 PIN )						
S02-182	PMC	02 PİN	YAKIT POMPA SOKETI ( 2 PIN )		2010				
S02-183	FORD	02 PİN	FORD KLIMA KOMPRESOR SOKETİ ( 2 PIN )		2053 2K053 5210 2S080 2053 2K053				
S02-184	FORD	02 PİN	FORD KLIMA KOMPRESOR SOKET KARSILIGI ( 2 PIN )		2053E 2K053E 2S081 2053E 2K053E				
S02-185	RENAULT FIAT	02 PİN	RENAULT & FİAT ABS SOKETI ( 2 PIN ) ERKEK		9778 2S135 2K076				
S02-186	RENAULT FIAT	02 PİN	RENAULT & FİAT ABS SOKETI KARSILIGI ( 2 PIN ) DİŞİ		9779				
S02-187		02 PİN	BOSCH TIPI CAM MOTOR SOKETI ***SARI  ( 2 PIN )		2069 2K069 2120 2069 2K069				
S02-188		02 PİN	CAM MOTOR SOKETİ SOKET ***KARE TİP (2 PİN)		2023 2069				
S02-189		02 PİN	DENSO SOKET SIYAH UST TIRNAK HONDA JAPON ( 2 PIN )		2030C 5882				
S02-190		02 PİN	DENSO SOKET GRI ( 2 PIN )		2072A 5883				
S02-191		02 PİN	DENSO SOKET SİYAH (2 PİN)		2072 2K072 2S116 2072				
S02-192		02 PİN	SOKET ( 2 PIN )		2030 2K030 2S118 2030 2K030				
S02-193		02 PİN	SOKET ( 2 PIN )		2030A 2K030A 2S119 2030A				
S02-194		02 PİN	DENSO SOKET SİYAH (2 PİN)		2030B 2K030B				
S02-195		02 PİN	JAPON HONDA HARARET MUSUR SOKET ( 2 PIN )		2043 2K043 5226 2S111 2043 2K043				
S02-196		02 PİN	JAPON  HONDA HARARET  MÜŞÜR SOKETİ ( 2 PIN )		2064 2K064 5319 2S110 2064 2K064				
S02-197	FORD	02 PİN	FORD ISI SENSOR SOKETİ SİYAH ( 2 PIN )		2025 2K025 2025 2S072 2025 2K025				
S02-198	FORD	02 PİN	FORD ISI SENSOR SOKETİ GRİ ( 2 PIN )		2025A 2K025A 2S074 2025A 2K025A				
S02-199		02 PİN	JAPON SOKET TIPI ( 2 PIN )		5245				
S02-200		02 PİN	SOKET JAPON TIPI ( 2 PIN )		2042B 2062				
S02-201		02 PİN	SOKET ( 2 PIN )		2077 2K077 2S105 2077				
S02-202		02 PİN	JAPON TIPI SOKET ( 2 PIN )		2044 2K044 2S098 2044 2K044				
S02-203	HYUNDAI	02 PİN	HYUNDAI BOBİN  JAPON  SOKET  TIPI ( 2 PIN )		2037 2K037 2S093 2037 2K037				
S02-204	HYUNDAI	02 PİN	HYUNDAI BOBİN  JAPON TIPI SOKET ***KARŞILIĞI  ( 2 PIN )		2037E				
S02-205	HYUNDAI	02 PİN	HYUNDAI BOBİN  SOKET JAPON TIPI ( 2 PIN )		2037A 2K037A 6060A 2S095 2037A 2K037A				
S02-206	HYUNDAI	02 PİN	HYUNDAI BOBİN  SOKET JAPON TIPI ( 2 PIN )		2037A				
S02-207		02 PİN	SU FISKIYE MOTORU SOKETİ *** JAPON TIPI ( 2 PIN)		2036A 2K036A 2K036A				
S02-208	HYUNDAI	02 PİN	HYUNDAI BOBİN SOKETİ JAPON TIPI ( 2 PIN )		2037B 2K037B 6060B 2S094 2037B 2K037B				
S02-209		02 PİN	JAPON SU FISKIYE SOKET  TIPI ( 2 PIN )		2036 2K036 2S091 2036 2K036				
S02-210		02 PİN	SOKET JAPON TIPI ( 2 PIN )		2037C 2K037C 2S096 2037C 2K037C				
S02-211	PMC	02 PİN	ÜNİVERSAL YÜKSEK AMPER SOKET KABLOLU ( 2 PIN )		2055 2K055 2055 2055 2K055				
S02-212	PMC	02 PİN	ÜNİVERSAL YÜKSEK AMPER SOKET KARSILIGI ***KABLOSUZ DEMONTE ( 2 PIN )		2K055E				
S02-213	PMC	02 PİN	ÜNİVERSAL  YÜKSEK AMPER  SOKET KARSILIGI ERKEK KABLOLU ( 2 PIN )		2055E 2K055E 2056 2055E 2K055E				
S02-214		02 PİN	ENJEKTOR SOKETI FRONTERA KALOS AVEO		2001 2K001 2S051 2001 2K001				
S02-215		02 PİN	JAPON PARK SİNYAL  MUSUR SOKETI ( 2 PIN )		2009 2K009 2013 2S097 2009 2K009				
S02-216		02 PİN	IS MAKINASI MUSUR SOKETI & HONDA DİST. SOKETİ ( 2 PIN )		2058 2K058 2060 2S032 2058 2K058				
S02-217	MERCEDES	02 PİN	DEUTSCH AXOR MÜŞÜR SENSÖR SOKETİ		2049 2K049 4050 2S157 2049 2K049K				
S02-218		02 PİN	İŞ MAKİNASI DEUTSCH SOKET KARSILIGI ERKEK KABLOLU ( 2 PIN )		2049E 2K049E 4051 2S158 2049E 2K049EK				
S02-219		02 PİN	İŞ MAKİNASI DEUTSH   SOKET ( 2 PIN )	YENİ	2K049A 4025 2S159 2K049A				
S02-220		02 PİN	DEUTSCH ERKEK  SOKET KARSILIGI ( 2 PIN )		2K049AE 4026 2S161 2K049AE				
S02-221		02 PİN	AĞIR TİCARİ  ENJEKTOR SOKETI IS MAKINASI SİYAH ( 2 PIN )	YENİ	2066 2K066 2020 2S164 2066 2K066				
S02-222		02 PİN	AĞIR TİCARİ  ENJEKTOR SOKETI IS MAKINASI GRİ ( 2 PIN )	YENİ	2067 2K067 2021 2S163 2067 2K067				
S02-223	RENAULT               PMC	02 PİN	CATERPILLER MÜŞÜR & RENAULT / SCANİA KAMYON ENJEKTÖR SOKETİ ( 2 PIN )		2019 4069 2S156 2K078				
S02-224	HYUNDAI	02 PİN	IS MAKINASI & HYUNDAİ SOKETI ( 2 PIN )		2033A 2K033A 2033 2S128 2K033A				
S02-225	HYUNDAI	02 PİN	IS MAKINASI & HYUNDAİ SOKETI ( 2 PIN )		2K033B				
S02-226		02 PİN	IS MAKINASI SOKETI KARSILIGI ( 2 PIN )		2034 2S127				
S02-227		02 PİN	IS MAKINESİ / AĞIR TİCARİ  SOKETI ( 2 PIN )		2063 2K063 5260 2S162 2063 2K063				
S02-228		02 PİN	ROVER BOBIN SOKETI ( 2 PIN )		2062 2K062 5960 2S084 2062 2K062				
S02-229		02 PİN	SOKET (2 PİN)		2S068 2018AA				
S02-230	FORD	02 PİN	HAVA YASTIĞI SOKETİ FORD CONNECT (2 PİN)		2040 2K086B				
S02-231	FORD	02 PİN	HAVA YASTIĞI SOKETİ FORD CONNECT (2 PİN)		2040 2K040 2S085 2040 2K040				
S02-232	FORD	02 PİN	HAVA YASTIĞI SOKETİ FORD CONNECT (2 PİN)		2K086B				
S02-233	FORD	02 PİN	HAVA YASTIĞI - AIRBAG SENSÖRÜ  SOKETİ FORD CONNECT (2 PİN)		2040A				
S02-234		02 PİN	MÜŞÜR SOKETİ (2 PİN)		2116 2K080				
S02-235	FORD	02 PİN	FORD  SU MOTOR  SOKET - FOCUS FİESTA MONDEO TRANSİT YM ( 2 PIN )		2018B 2K018B 5541C 2S066 2018B 2K018B				
S02-236	FORD	02 PİN	FORD SENSÖR SOKETİ ( 2 PIN )		2018A 2K018AB 2S067 2018B				
S02-237	FORD	02 PİN	FORD SENSÖR SOKETİ ***SİYAH (2 PİN)		2S068 2018A				
S02-238	FORD	02 PİN	FORD SOKET ( 2 PIN )		2K018A 2018A 2K018A				
S02-239	FORD	02 PİN	FORD SENSÖR SOKETİ ( 2 PIN )		2097				
S02-240		02 PİN	AIRBAG SOKETI TURUNCU ( 2 PIN )						
S02-241		02 PİN	AIRBAG SOKETI SIYAH ( 2 PIN )		2073 2K073 2S149 2073 2K073				
S02-242		02 PİN	AİRBAG SOKETİ SARI (2 PİN)		2074B 2K074A				
S02-243		02 PİN	AIRBAG SOKETI TURUNCU ( 2 PIN )		2074 2K074 2074				
S02-244	RENAULT	02 PİN	AIRBAG SOKETI RENAULT MAVI ( 2 PIN )		2074 2K074 2074 0-1801427-1				
S02-245	RENAULT	02 PİN	AIRBAG SOKETI RENAULT YESIL ( 2 PIN )		2074 2K074 2074 1801425-2				
S02-246		02 PİN	G. PUNTO EGEA DİJİTAL P5008 P508 KALORIFER REZİSTANS SOKETI ( 2 PIN )		2019A 2019 2S143 2K019A				
S02-247	PEUGEOT OPEL	02 PİN	G. PUNTO EGEA DİJİTAL P5008 P508 KALORIFER REZİSTANS SOKETI ( 2 PIN )		2019B 2018 2S144 2K019				
S02-248	VOLKSWAGEN	02 PİN	VW MÜŞÜR VE SENSÖR SOKETİ ( 2 PIN )		2078 2K078 2078				
S02-249	VOLKSWAGEN	02 PİN	VW MÜŞÜR VE SENSÖR SOKETİ ( 2 PIN )		2019B				
S02-250	VOLKSWAGEN         VOLVO	02 PİN	VOLKSWAGEN/VOLVO BOBIN SOKETI ( 2 PIN )		2070 2K070 2121 2S148 2070 2K070A				
S02-251		02 PİN	DELPHI 2 Lİ MOR KİLİT  SOKET LAND / RANGE ROVER FAR SOKETİ ( 2 PIN )		2K014 2S146 2014 2K014				
S02-252		02 PİN	SOKET ( 2 PIN )		2091				
S02-253	ISUZU	02 PİN	JAPON ISUZU SENSÖR  SOKET ( 2 PIN )		2065 2K065 2S112 2065 2K065				
S02-254		02 PİN	SOKET (2 PİN)		2K065A 2S113				
S02-255	BMW	02 PİN	BMW ABS SENSOR SOKETI  *** MAVİ	YENİ	2S136				
S02-256		02 PİN	ENJEKTOR SOKETI ( 2 PIN )		2K082 2047 2K074				
S02-257		02 PİN	SOKET ( 2 PIN )		5317B 2S178				
S02-258		02 PİN	SOKET ( 2 PIN )						
S02-259		02 PİN	BIÇAK SIGORTA YUVASI & SOKETI ( 2 PIN )						
S02-260		02 PİN	MAXI SIGORTA YUVASI ( 2 PIN )						
S02-261	BMW	02 PİN	BMW ROLE SOKETI & CAM MOTOR SOKETİ ( 2 PIN )						
S02-262		02 PİN	AGIR VASITA MÜŞÜR SOKETİ EM. WEBOSTA  ****26 mm ( 2 PIN )		5794 2K091				
S02-263		02 PİN	AGIR VASITA MÜŞÜR SOKETİ EM. WEBOSTA  ***23 mm ( 2 PIN )		5793 2K090				
S02-264	VOLKSWAGEN	02 PİN	VW & AUDI 3. STOP SOKETİ ( 2 PIN )						
S02-265		02 PİN	LINEA BAGAJ SOKETI ( 2 PIN )		2S140				
S02-266		02 PİN	WEBASTO ISITICI SENSOR SOKETI ( 2 PIN )		2K041 2K041A				
S02-267		02 PİN	PARK SINYAL SOKETI ( 2 PIN )		2110A				
S02-268	FIAT	02 PİN	HOPARLOR SOKETI FIAT ( 2 PIN )		2110				
S02-269		02 PİN	İŞ MAKİNASI DELPHİ DİŞİ  SOKET ( 2 PIN )		2K068 2S168 2K068				
S02-270	FORD	02 PİN	DELPHİ FORD GERİ VİTES MÜŞÜR SOKETİ		2068 2K068A 5307 2068				
S02-271		02 PİN	İŞ MAKİNESİ DELPHİ ERKEK  SOKET KARSILIGI ( 2 PIN )		2K068E 2S169 2068E				
S02-272	FORD	02 PİN	DELFİ FORD GERİ VİTES MÜŞÜR SOKETİ KARŞILIĞI (2 PİN)		2068E 2K068AE				
S02-273		02 PİN	İŞ MAKİNASI SOKETİ - JAPON TİP ( 2 PIN )		2115 2K027AE				
S02-274		02 PİN	İŞ MAKİNASI SOKETİ - JAPON TİP ***KARŞILIĞI ( 2 PIN )		2115E				
S02-275	FORD	02 PİN	FORD TAVAN LAMBA & 3. STOP SOKETI ( 2 PIN )		2102 2K082				
S02-276	MERCEDES	02 PİN	MERCEDES BENZ VALF SOKETİ ( 2 PIN )		2081 2K081 2015Y 2081 2K075Y				
S02-277		02 PİN	KM SOKETİ AĞIR VASITA  ( 2 PIN )		2079 2K079 2S137 2079 2K079				
S02-278	TOYOTA	02 PİN	TOYOTA YARIS KRANK DEVİR SENSÖR SOKETİ (2 PİN)		2094 2144				
S02-279		02 PİN	İŞ MAKİNASI SOKETİ (2 PİN)		2084 2K084 2084 2K070				
S02-280		02 PİN	İŞ MAKİNASI SOKETİ (2 PİN)		2K083 2S114				
S02-281	TOYOTA HYUNDAI	02 PİN	ABS SOKETİ JAPON TİP (2 PİN)		2112				
S02-282	FORD	02 PİN	FAN SOKETİ FORD / JAPON (2 PIN)		2047A				
S02-283	BMW MERCEDES	02 PİN	MERCEDES BMW SOKET (2 PIN)	YENİ	2096				
S02-284	BMW	02 PİN	BMW KORNA / GÜNDÜZ FAR SOKETİ (2 PIN)	YENİ	2007F				
S03-001	PMC	03 PİN	BOSCH TIPI SOKET CLİO KNG MGN 1.5 DCİ MAP SOKETİ  ***OEM  ***ÇERÇEVELİ   ***KİLİTLİ MTA						
S03-002	PMC	03 PİN	BOSCH TIPI SOKET CLİO KNG MGN 1.5 DCİ MAP SOKETİ  ***OEM  ***ÇERÇEVELİ   ***KİLİTLİ MTA						
S03-003	RENAULT FIAT  OPEL    FORD NISSAN	03 PİN	BOSCH TIPI SOKET CLİO KNG MGN 1.5 DCİ MAP SOKETİ  FIAT/FORD/JAPON/NISSAN/OPEL/RENAULT  ***ÇERÇEVELİ		3008A 5694 3S066 3K008				
S03-004		03 PİN	BOSCH TIPI SOKET KARSILIGI ( 3 PIN )		3008E 6064 3K008E				
S03-005	RENAULT FIAT PEUGEOT     FORD      VOLVO  PMC	03 PİN	SIGMA SOKET ( 3 PIN ) ORJINAL		3007 3K007 6061 3S067 3007 3K007				
S03-006		03 PİN	SİGMA 3 LÜ SOKET  *** GRİ						
S03-007		03 PİN	SİGMA 3 LÜ SOKET  *** YEŞİL						
S03-008		03 PİN	SİGMA 3 LÜ SOKET  *** KAHVERENGİ						
S03-009		03 PİN	SİGMA 3 LÜ SOKET  *** SARI						
S03-010		03 PİN	SİGMA 3 LÜ SOKET  *** SİYAH						
S03-011		03 PİN	SİGMA 3 Lİ SOKET ** ÇERÇEVELİ / *** EURO	YENİ	3007A				
S03-012		03 PİN	SİGMA 3 Lİ SOKET ** ÇERÇEVELİ / *** EURO  /  *** TESİSATTAN KESME						
S03-013		03 PİN	SİGMA 3 LÜ SOKET ** ÇERÇEVELİ Y.M / *** GRİ		SOKETSAN				
S03-014		03 PİN	SİGMA 3 LÜ SOKET ** ÇERÇEVELİ Y.M / *** BEYAZ		3007B SOKETSAN				
S03-015		03 PİN	SİGMA 3 LÜ SOKET ** ÇERÇEVELİ Y.M / *** YEŞİL		3007B SOKETSAN				
S03-016		03 PİN	SİGMA 3 LÜ SOKET ** ÇERÇEVELİ Y.M / *** MAVİ		3007B SOKETSAN				
S03-017		03 PİN	SİGMA 3 LÜ SOKET ** ÇERÇEVELİ Y.M / *** KIRMIZI		3007B SOKETSAN				
S03-018		03 PİN	SIGMA SOKET KARSILIGI ( 3 PIN )		3007E 6061B 3S068 3K007E				
S03-019	RENAULT	03 PİN	RENAULT KM KAPTOR - ISI MUSUR SOKETI  MGN CLİO KNG MST  ( 3 PIN )		3009 3K009 5502 3S060 3009 3K009				
S03-020	RENAULT FIAT  OPEL	03 PİN	KLIMA BASINÇ MUSURU - POTANSIYOMETRE SOKETI ( 3 PIN )		3010 3K010 5510 3S059 3010 3K010				
S03-021		03 PİN	BOBIN-OKSIJEN SENSOR SOKETI YUVARLAK ERKEK TERMINAL ( 3 PIN )		3000 3K000 3S062 3000 3K000				
S03-022		03 PİN	BOBIN-OKSIJEN SOKETI YUVARLAK DISI TERMINAL ( 3 PIN )		3000A 3K000A 3S063				
S03-023		03 PİN	BOBİN-OKSİJEN SOKETİ YUVARLAK ERKEK TERMİNAL (3 PİN)		3000E 5677 3K000E 3K00E				
S03-024	RENAULT	03 PİN	R9 / 11 CAM SU MOTOR-FAR MOTORU SOKETI ( 3 PIN )		3003 3K003 5509 3S061 3003 3K003				
S03-025	RENAULT FIAT  OPEL	03 PİN	UNIVERSAL TELLİ SOKET (3 PİN)		3006 3K006 5503 3S045 3006 3K006				
S03-026	PEUGEOT	03 PİN	GRİ PEUGEOT KM SENSÖR SOKETİ ( 3 PIN )	YENİ	3006A 3K006A 3S047 3006A 3K006A				
S03-027	VOLKSWAGEN	03 PİN	VW POLO DİSTRİBİTÖR SOKETI ( 3 PIN )	YENİ	3006D 3315 3K006D				
S03-028		03 PİN	UNIVERSAL SOKET *** KARSILIGI ( 3 PIN )		5503B 3S045				
S03-029	VOLKSWAGEN	03 PİN	VW POLO BOBIN & VW KM SENSÖR SOKETI  ( 3 PIN )	YENİ	3006B 3K006B 3313 3S049 3006B 3K006B				
S03-030	VOLKSWAGEN	03 PİN	VW  SOKET ( 3 PIN )		3006C 3S052 3006C 3K006C				
S03-031	FORD	03 PİN	FORD FOCUS ESCORT BOBIN SOKETI ( 3 PIN )		3019 3K019 5611 3S051 3019 3K019				
S03-032	FIAT	03 PİN	SUPER SEAL SOKET ( 3 PIN )		3001 5698 3S053 3001 3K001				
S03-033	RENAULT	03 PİN	MAP SENSÖRÜ SOKETİ RENAULT MEGANE-CLIO-FLUENCE (3 PINLI)	YENİ	3001B 3S055				
S03-034	FIAT	03 PİN	KRANK DEVİR SENSÖRÜ SOKETİ *** FIAT TEMPRA - TIPO ( 3 PIN)	YENİ	3002A 3S056 3K053				
S03-035		03 PİN	SUPER SEAL SOKET KARSILIGI ( 3 PIN )		3001E 3K001E 5690 3S054 3001E 3K001E				
S03-036	RENAULT FIAT PEUGEOT	03 PİN	KELEBEK POTANSIYOMETRE SOKETI ( 3 PIN ) TOFAŞ FİAT RENAULT PEUGEOT		3002 3K002 2327 3S057 3002 3K002				
S03-037	HYUNDAI	03 PİN	HYUNDAİ KİA FAR AYAR MOTOR SOKETİ ( 3 PIN )		3327				
S03-038	VOLKSWAGEN	03 PİN	VW KARTER SONDA - VW KİLOMETRE SOKETİ D SOKET INCE ( 3 PIN )		3011 3K011 5783 3S001 3011 3K011				
S03-039	VOLKSWAGEN	03 PİN	VW VOLANT SENSOR SOKET KARSILIGI *** ÜST TIRNAK ( 3 PIN )		3011B 3K011B 5680 3S003 3011B 3K011B				
S03-040	VOLKSWAGEN	03 PİN	VW VOLANT SENSOR SOKET KARSILIGI D TİPİ ***DÜZ ( 3 PIN )		3011A 3K011A 5680B 3S002 3011A 3K011A				
S03-041	VOLKSWAGEN BMW          PMC	03 PİN	VW & BMW RAİL MÜŞÜR SOKETİ D TİPİ ( 3 PIN )		3034 3K034 5270 3S005 3034 3K034				
S03-042	VOLKSWAGEN BMW	03 PİN	VOLKSWAGEN - BMW MÜŞÜR SOKETİ (3 PİN)		3034A 3K034A 3S007				
S03-043	VOLKSWAGEN	03 PİN	VW SİGORTA KUTU & FAN MOTOR SOKETİ D TİPİ ( 3 PIN )		3036 3K036 3351 3S009 3036 3K036				
S03-044		03 PİN	HONDA BOBİN SOKETİ ( 3 PIN )		3044 3K044 3011 3S035 3044 3K044				
S03-045		03 PİN	SOKET (3 PİN)	YENİ	3K044A 3K044A				
S03-046	FIAT  OPEL	03 PİN	FİAT & OPEL 1.3 MJET EKSANTRIK SENSOR SOKETI ( 3 PIN )	YENİ	3016 3K016 6063 3S069 3016 3K016				
S03-047	FORD      VOLVO	03 PİN	FORD & VOLVO SENSOR SOKETI ( 3 PIN )		3005 3K005 4017 3S086 3005 3K005				
S03-048	FORD	03 PİN	FORD GERİ VİTES MUSUR SOKETI ( 3 PIN )		3023B 3K023B 5775 3S096 3023B 3K023B				
S03-049	OPEL	03 PİN	OPEL FAN MÜŞÜR SOKETİ (3 PİN)	YENİ	3015 3K015A 3S014				
S03-050		03 PİN	TEMPRA & TİPO FAN MUSUR SOKETI ( 3 PIN )		3015A 3K015 3025 3S013 3015A 3K015				
S03-051	VOLKSWAGEN	03 PİN	VW POLO FAN MUSUR SOKETI ( 3 PIN )		3035 3K035 5822 3S012 3035 3K035				
S03-052	PEUGEOT   BMW	03 PİN	BMW & PEUGEOT BOBİN SOKETI ( 3 PIN )		3033 3K033 3060B 3S016 3033				
S03-053	TOYOTA HYUNDAI	03 PİN	TOYOTA  - HYUNDAI - KIA KILOMETRE SOKETI ( 3 PIN )		3032 3K032 5265 3S015 3032 3K032				
S03-054	TOYOTA	03 PİN	TOYOTA & HONDA MÜŞÜR SOKETI ( 3 PIN )		3023C 3K023C 3060 3S025 3023C				
S03-055	TOYOTA	03 PİN	TOYOTA & HONDA MÜŞÜR SOKETI GRİ ( 3 PIN )		3043 3K043 3034 3S024 3043				
S03-056	TOYOTA	03 PİN	TOYOTA & HONDA MÜŞÜR SOKETI SİYAH ( 3 PIN )		3045 3K045 3S023 3045 3K045				
S03-057		03 PİN	İŞ MAKİNASI DEUTSCH SOKET ***KABLOLU ( 3 PIN )		3031 3K031 4053 3S098 3031 3K031K				
S03-058		03 PİN	İŞ MAKİNASI DEUTSCH SOKET KARSILIGI UCGEN ***KABLOLU  ( 3 PIN )		3031E 3K031E 4052 3S099 3031E 3K031EK				
S03-059	FORD         KONJEKTOR	03 PİN	FORD MONDEO TRANSİT EKSANTRİK SENSÖR SOKETI  2.0 TDCİ 2.2 TDCİ ( 3 PIN )		3046 3K046 3S033 3046 3K046				
S03-060	VOLKSWAGEN	03 PİN	VW & AUDİ HARARET MÜŞÜR SOKETI ( 3 PIN )						
S03-061		03 PİN	HONDA MUSUR SOKETI ( 3 PIN )		3041 3K041 5318 3S032 3041 3K041				
S03-062	NISSAN	03 PİN	9004-9007 FAR SOKETI MAVI ( 3 PIN ) ***KALIN KABLO		HB9004 HB9004 9007 3S034				
S03-063		03 PİN	H4 AMPUL SOKETI ***1,5 MM KABLOLU ( 3 PIN ) ATOM FAR FİŞİ		H4 HB04				
S03-064		03 PİN	H4 AMPUL SOKETI ***1,5 MM KABLOLU ( 3 PIN ) ATOM FAR FİŞİ						
S03-065	HYUNDAI	03 PİN	HYUNDAİ KİA CAM SU FISKİYE MOTOR SOKETI ( 3 PIN )		3020 3K020 3S026 3020 3K020				
S03-066	VOLKSWAGEN	03 PİN	VW FAN MÜŞÜR SOKETI ( 3 PIN )		3037 3K037 3312 3S011 3037 3K037				
S03-067	HYUNDAI	03 PİN	HYUNDAİ KİA CAM SU FISKIYE MOTOR SOKETI ( 3 PIN )		3322				
S03-068	FORD	03 PİN	FORD FOCUS CONNECT EKSANTRİK SENSÖR SOKETI 1.6 TDCİ 1.8 TDCİ ***GRİ ( 3 PIN )		3026 3K026 5609 3S085 3026 3K026				
S03-069	FORD	03 PİN	FOCUS FUSİON BOBIN SOKETI ***SİYAH  ( 3 PIN )		3026A 3K026A 3S084 3026A				
S03-070	FORD	03 PİN	FORD MONDEO TRANSİT EKSANTRİK SENSÖR SOKETI  2.0 TDCİ 2.2 TDCİ ( 3 PIN )		3038 3K038 3S104 3038 3K054				
S03-071	MITSUBISHI   ISUZU  KONJEKTOR	03 PİN	KONJEKTOR & KM SENSÖRÜ & BOBİN SOKETI ( 3 PIN )		3013 3K013 5234 3S028 3013 3K013				
S03-072	TOYOTA     ISUZU	03 PİN	KILOMETRE SENSÖR SOKETI ISUZU TOYOTA ( 3 PIN )		3012 3K012 5235A 3S027 3012 3K012				
S03-073	TOYOTA     ISUZU	03 PİN	KILOMETRE SENSÖR SOKETI ISUZU TOYOTA ( 3 PIN )		3012B				
S03-074	TOYOTA	03 PİN	KILOMETRE SENSÖR SOKETI TOYOTA ***SİYAH ( 3 PIN )		3012A 3K012A 5235B 3S029 3012A 3K012A				
S03-075	NISSAN        KONJEKTOR	03 PİN	JAPON KONJEKTOR SOKETI ( 3 PIN )		3050 3K050 3035 3S038 3K038				
S03-076	OPEL     NISSAN	03 PİN	NİSSAN BOBİN & 1.7 OPEL SENSÖR SOKETI ( 3 PIN )		3024 3K024 9781 3S037 3024 3K024				
S03-077	FIAT      FORD        PMC	03 PİN	FORD TRANSİT JUMPER DENSO RAIL SOKETI ( 3 PIN )		3025 3K025 9695 3S081 3025 3K025				
S03-078	FORD         KONJEKTOR	03 PİN	FORD FOCUS CONNECT KONJEKTOR & KM SENSÖR SOKETI ( 3 PIN )		3023A 3K023A 9699 3S083 3023A 3K023A				
S03-079		03 PİN	JAPON SENSÖR SOKETİ SUZUKİ  ( 3 PIN )		9695 3K025A				
S03-080		03 PİN	HONDA KİLOMETRE SENSÖRÜ SOKETİ ( 3 PIN )		3039 3K039 3328 3S036 3039 3K039				
S03-081	HYUNDAI	03 PİN	HYUNDAİ HARARET MÜŞÜR SOKETI ( 3 PIN )		3062 3K054 3318 3K047				
S03-082	HYUNDAI	03 PİN	HYUNDAİ KİA FAN REZİSTANSI & ISITICI ROLE SOKETI ( 3 PIN )		3040 3K040 3326 3S022 3040 3K040				
S03-083		03 PİN	EKSANTRİK SENSOR SOKET ( 3 PIN )		3053 3K053 3317 3S079				
S03-084	NISSAN	03 PİN	IS MAKINESI JCB & NİSSAN KLİMA MÜŞÜR SOKETİ ( 3 PIN )		3029 3K029 5267 3S080 3029 3K029				
S03-085		03 PİN	IS MAKINE SOKETI ( 3 PIN )		3052 3K052 5261 3S040 3K052				
S03-086		03 PİN	SOKET KARSILIGI ( 3 PIN )		5262				
S03-087	RENAULT        NISSAN	03 PİN	RENAULT NİSSAN KLIMA MUSURU - RENAULT DACİA KM SENSOR SOKETI ( 3 PIN )		3017 3K017 4071 3S071 3017 3K017				
S03-088	RENAULT        NISSAN	03 PİN	RENAULT NİSSAN KLIMA MUSURU - RENAULT DACİA KM SENSOR SOKETI ***KARŞILIĞI ( 3 PIN )		3017E				
S03-089	RENAULT        NISSAN	03 PİN	RENAULT NİSSAN KLIMA MUSURU - RENAULT DACİA KM SENSOR SOKETI ***Y.M. ( 3 PIN )		3017A				
S03-090	RENAULT FIAT    BMW	03 PİN	BMW KLIMA MUSUR- FİAT RENAULT BMW PARK SENSOR SOKETI ( 3 PIN )		3014 3K014 2126A 3S073 3014 3K014				
